"OIDD_ID","NCGC_ID","PUBCHEM_SID","TRIVIAL_NAME","SMILES","PUBCHEM_CID"
"2351155751","NCGC00241104-02","170466618","Doramapimod","Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCCN5CCOCC5","156422"
"2351245566","NCGC00024810-07","170466619","PRACTOLOL","CC(C)NCC(COc1ccc(cc1)NC(=O)C)O","4883"
"2351155895","NCGC00024589-06","170466620","Cimaterol","CC(C)NCC(c1ccc(c(c1)C#N)N)O","2755"
"2351149094","NCGC00025200-02","170466622","SDZ 21009","CC(C)OC(=O)c1cc2c([nH]1)cccc2OCC(CNC(C)(C)C)O","193949"
"2351245393","NCGC00182543-02","170466623","Xipamide","Cc1cccc(c1NC(=O)c2cc(c(cc2O)Cl)S(=O)(=O)N)C","26618"
"2351149774","NCGC00253749-01","170466624","Sulfaperine","Cc1cnc(nc1)NS(=O)(=O)c2ccc(cc2)N","68933"
"2351156330","NCGC00179491-04","170466625","CITIOLONE","CC(=O)NC1CCSC1=O","14520"
"2351245538","NCGC00261976-01","170466626","Goralatide","CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O","65938"
"2351245459","NCGC00166070-02","170466627","1-AMINO-3-DECYLOXY-2-PROPANOL HYDROCHLORIDE","CCCCCCCCCCOCC(CN)O.Cl","14552708"
"2351149593","NCGC00166312-02","170466628","Closantel","Cc1cc(c(cc1NC(=O)c2cc(cc(c2O)I)I)Cl)C(C#N)c3ccc(cc3)Cl","42574"
"2351149209","NCGC00160660-02","170466629","Dazmegrel","Cc1c(c2ccccc2n1CCC(=O)O)Cn3ccnc3","53555"
"2351143105","NCGC00095158-04","170466630","Secnidazole","Cc1ncc(n1CC(C)O)[N+](=O)[O-]","71815"
"2351149537","NCGC00092334-02","170466631","Zatebradine hydrochloride","CN(CCCN1CCc2cc(c(cc2CC1=O)OC)OC)CCc3ccc(c(c3)OC)OC.Cl","3045335"
"2351245187","NCGC00182850-02","170466634","Alpidem","CCCN(CCC)C(=O)Cc1c(nc2n1cc(cc2)Cl)c3ccc(cc3)Cl","54897"
"2351143243","NCGC00016902-04","170466635","Etifenin","CCc1cccc(c1NC(=O)CN(CC(=O)O)CC(=O)O)CC","170344"
"2351149320","NCGC00025098-02","170466636","Loreclezole hydrochloride","c1cc(c(cc1Cl)Cl)/C(=C/n2cncn2)/Cl.Cl","45073437"
"2351149347","NCGC00164548-02","170466637","Danofloxacin","CN1C[C@@H]2C[C@H]1CN2c3cc4c(cc3F)c(=O)c(cn4C5CC5)C(=O)O","71335"
"2351245271","NCGC00160412-04","170466638","Indocate","Cc1c(n(c2c1cc(cc2)C(=O)OCCN(C)C)Cc3ccccc3)C","65776"
"2351245454","NCGC00015987-09","170466639","Telenzepine dihydrochloride hydrate","Cc1c2c(cs1)C(=O)Nc3ccccc3N2C(=O)CN4CCN(CC4)C","5387"
"2351156457","NCGC00165907-03","170466640","Triparanol","CCN(CC)CCOc1ccc(cc1)C(Cc2ccc(cc2)Cl)(c3ccc(cc3)C)O","6536"
"2351149773","NCGC00253726-01","170466641","Dorastine","Cc1ccc(cn1)CCn2c3ccc(cc3c4c2CCN(C4)C)Cl","30530"
"2351149243","NCGC00262930-01","170466642","Fertirelin","CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4c3cccc4)NC(=O)[C@H](Cc5cnc[nH]5)NC(=O)[C@@H]6CCC(=O)N6","188304"
"2351149551","NCGC00092366-03","170466643","SR 49059","COc1ccc(cc1OC)S(=O)(=O)N2c3ccc(cc3[C@]([C@H]2C(=O)N4CCC[C@@H]4C(=O)N)(c5ccccc5Cl)O)Cl","60196272"
"2351142976","NCGC00016106-13","170466644","Zardaverine","COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2","5723"
"2351149482","NCGC00021146-09","170466645","Ketanserin","c1ccc2c(c1)c(=O)n(c(=O)[nH]2)CCN3CCC(CC3)C(=O)c4ccc(cc4)F","3822"
"2351156381","NCGC00166266-03","170466646","1,3-Bis(4-carboxyphenoxy)propane","c1cc(ccc1C(=O)O)OCCCOc2ccc(cc2)C(=O)O","68610"
"2351149198","NCGC00015609-09","170466647","Lonidamine","c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)O","39562"
"2351156458","NCGC00166237-02","170466648","3-Pyridylcarbinol N-oxide","c1cc(c[n+](c1)[O-])CO","71668"
"2351143319","NCGC00017245-10","170466649","Ellagic acid","c1c2c3c4c(cc(c(c4oc2=O)O)O)c(=O)oc3c(c1O)O","5281855"
"2351149677","NCGC00248061-02","170466650","Zenarestat","c1cc2c(cc1Cl)n(c(=O)n(c2=O)Cc3ccc(cc3F)Br)CC(=O)O","5724"
"2351156322","NCGC00095041-08","170466651","URETHANE","CCOC(=O)N","5641"
"2351156128","NCGC00015082-09","170466652","AMINOGUANIDINE HYDROCHLORIDE","C(=N)(N)NN.C(=N)(N)NN.OS(=O)(=O)O","2734952"
"2351245457","NCGC00179511-03","170466653","Racecadotril","CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2","60561"
"2351155758","NCGC00018230-09","170466654","DROPROPIZINE","c1ccc(cc1)N2CCN(CC2)CC(CO)O","3169"
"2351156272","NCGC00091330-07","170466655","ANTHRALIN","c1cc2c(c(c1)O)C(=O)c3c(cccc3O)C2","2202"
"2351149116","NCGC00241108-04","170466656","Axitinib","CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4","6450551"
"2351149487","NCGC00160389-09","170466657","Cypermethrin","CC1(C(C1C(=O)OC(C#N)c2cccc(c2)Oc3ccccc3)C=C(Cl)Cl)C","2912"
"2351149660","NCGC00253638-01","170466658","Acephylline","Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(=O)O","69550"
"2351156193","NCGC00015075-10","170466659","Arecoline","CN1CCC=C(C1)C(=O)OC","2230"
"2351142900","NCGC00091051-04","170466660","4-Aminobenzoic acid","c1cc(ccc1C(=O)O)N","978"
"2351142927","NCGC00016328-08","170466661","Ampyrone","Cc1c(c(=O)n(n1C)c2ccccc2)N","2151"
"2351155867","NCGC00179641-03","170466662","Amyleine hydrochloride","CCC(C)(CN(C)C)OC(=O)c1ccccc1.Cl","10766"
"2351143134","NCGC00015906-04","170466663","1-(2-Methoxyphenyl)piperazine hydrochloride","COc1ccccc1N2CCNCC2.Cl","9899402"
"2351149779","NCGC00253715-01","170466664","4-(4-Acetylpiperazin-4-yl)phenol","CC(=O)N1CCN(CC1)c2ccc(cc2)O","712441"
"2351149828","NCGC00253667-01","170466665","Cyclobutanecarboxylic acid","C1CC(C1)C(=O)O","19494"
"2351149297","NCGC00253729-01","170466666",".-Acetylbutyrolactone","CC(=O)C1CCOC1=O","10601"
"2351149686","NCGC00262921-01","170466667","(4S,6s)-5,6-dihydro-6-methyl-4h-thieno[2,3-b]thiopyran-4-ol 7,7-dioxide","C[C@H]1C[C@@H](c2ccsc2S1(=O)=O)O","60924"
"2351149806","NCGC00253741-01","170466668","Methyl 5-(ethylsulfonyl)-o-anisate","CCS(=O)(=O)c1ccc(c(c1)C(=O)OC)OC","6454351"
"2351149688","NCGC00253618-01","170466669","2-Ethoxy-5-fluoropyrimidin-4(1h)-one","CCOc1[nH]cc(c(=O)n1)F","92041"
"2351149764","NCGC00253719-01","170466670","5-Chloro-1-(4-piperidyl)-1h-benzimidazol-2(3h)-one","c1cc2c(cc1Cl)[nH]c(=O)n2C3CCNCC3","104607"
"2351149648","NCGC00253657-01","170466671","3-Methoxy-5-sulfamoyl-o-anisic acid","COc1cc(cc(c1OC)C(=O)O)S(=O)(=O)N","3017698"
"2351149829","NCGC00253621-01","170466672","1,1-Dimethoxy-2-(2-methoxyethoxy)ethane","COCCOCC(OC)OC","56738"
"2351149808","NCGC00253619-01","170466673","4-Chloro-1-(4-fluorophenyl)-1-butanone","c1cc(ccc1C(=O)CCCCl)F","19750"
"2351143122","NCGC00015387-06","170466674","2,4-Diamino-6-hydroxypyrimidine","c1c([nH]c(nc1=O)N)N","2944"
"2351149609","NCGC00253662-01","170466675","1-(2-Furoyl)piperazine","c1cc(oc1)C(=O)N2CCNCC2","550206"
"2351149683","NCGC00262951-01","170466676","Norfentanyl","CCC(=O)N(c1ccccc1)C2CCNCC2","259381"
"2351149698","NCGC00262923-01","170466677","2-Chlorodibenz[b,f][1,4]oxazepin-11(10h)-one","c1ccc2c(c1)C(=O)Nc3cc(ccc3O2)Cl","76619"
"2351149228","NCGC00262910-01","170466678","Methyl 4-acetamido-o-anisate","CC(=O)Nc1ccc(c(c1)OC)C(=O)OC","77720"
"2351149663","NCGC00253705-01","170466679","3,4,5-Trimethoxyphenylacetonitrile","COc1cc(cc(c1OC)OC)CC#N","25887"
"2351149778","NCGC00253639-01","170466680","4-Hydroxyindole","c1cc2c(cc[nH]2)c(c1)O","75421"
"2351149211","NCGC00015924-12","170466681","Synephrine","CNCC(c1ccc(cc1)O)O","7172"
"2351149830","NCGC00253728-01","170466683","Quinuclidine","C1CN2CCC1CC2","7527"
"2351149658","NCGC00253636-01","170466684","A',a',a'-trifluoro-2,3-xylidine","Cc1c(cccc1N)C(F)(F)F","2735932"
"2351149625","NCGC00253675-01","170466685","Diethyl dipropylmalonate","CCCC(CCC)(C(=O)OCC)C(=O)OCC","80168"
"2351149614","NCGC00253766-01","170466686","Ethyl mandelate","CCOC(=O)C(c1ccccc1)O","13050"
"2351149646","NCGC00253709-01","170466687","4-(4'-Chlorophenyl)-4-piperidinol","c1cc(ccc1C2(CCNCC2)O)Cl","38282"
"2351149796","NCGC00253720-01","170466688","5-Chlorooxindole","c1cc2c(cc1Cl)CC(=O)N2","152801"
"2351149786","NCGC00253754-01","170466689","4-Thiazoleacetic acid, 2-[(chloroacetyl)amino]-.-(methoxyimino)-, (Z)-","CO/N=C(/c1csc(n1)NC(=O)CCl)\C(=O)O","5858790"
"2351149824","NCGC00248312-02","170466690","4-(4-Methoxyphenyl)butan-2-one","CC(=O)CCc1ccc(cc1)OC","61007"
"2351149296","NCGC00253685-01","170466691","Dibenzocycloheptanone","c1ccc2c(c1)CCc3ccccc3C2=O","14589"
"2351149782","NCGC00253654-01","170466692","N-isopropyl-4-formylbenzamide","CC(C)NC(=O)c1ccc(cc1)C=O","83270"
"2351149633","NCGC00253702-01","170466693","2-Chlorophenothiazine","c1ccc2c(c1)Nc3cc(ccc3S2)Cl","7088"
"2351149831","NCGC00253676-01","170466694","1-Ethylpyrrolidin-2-ylmethylamine","CCN1CCCC1CN","117295"
"2351149797","NCGC00253717-01","170466695","Ethyl protocatechuate","CCOC(=O)c1ccc(c(c1)O)O","77547"
"2351149617","NCGC00249607-02","170466696","Dimethyl chloromalonate","COC(=O)C(C(=O)OC)Cl","120070"
"2351149706","NCGC00262913-01","170466697","3,4-Dihydro-5-hydroxy-1(2h)-naphthalenone","c1cc2c(c(c1)O)CCCC2=O","119921"
"2351149664","NCGC00253635-01","170466698","1H-tetrazol-1-ylacetic acid","c1nnnn1CC(=O)O","543207"
"2351149799","NCGC00253730-01","170466699","8-Azaspiro[4.5]decane-7,9-dione","C1CCC2(C1)CC(=O)NC(=O)C2","136843"
"2351149654","NCGC00253643-01","170466700","3,5-Di-tert-butyl-4-hydroxybenzaldehyde","CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C=O","73219"
"2351149795","NCGC00253629-01","170466701","2-(7-Ethyl-1h-indol-3-yl)ethanol","CCc1cccc2c1[nH]cc2CCO","198231"
"2351149616","NCGC00253744-01","170466702","2-Aminoethyldiethylamine","CCN(CC)CCN","60993"
"2351149295","NCGC00253669-01","170466703","Ethyl 4-oxo-1-piperidinecarboxylate","CCOC(=O)N1CCC(=O)CC1","34767"
"2351149620","NCGC00253703-01","170466704","3-(2-Chloroethyl)quinazoline-2,4(1h,3h)-dione","c1ccc2c(c1)c(=O)n(c(=O)[nH]2)CCCl","78766"
"2351149692","NCGC00262922-01","170466705","4-(4-Chlorophenyl)piperidine-2,6-dione","c1cc(ccc1C2CC(=O)NC(=O)C2)Cl","2727728"
"2351149678","NCGC00262926-01","170466706","2-Mercapto-5-(trifluoromethyl)anilinium chloride","c1cc(c(cc1C(F)(F)F)N)S.Cl","2734678"
"2351149794","NCGC00253725-01","170466707","2-Amino-5-chloro-2'-fluorobenzophenone","c1ccc(c(c1)C(=O)c2cc(ccc2N)Cl)F","69912"
"2351149638","NCGC00253696-01","170466708","Dienestrol diacetate","C/C=C(/C(=C/C)/c1ccc(cc1)OC(=O)C)\c2ccc(cc2)OC(=O)C","5805243"
"2351245536","NCGC00253753-01","170466709","Ethyl 4-(5-chloro-2,3-dihydro-2-oxo-1h-benzimidazol-2-yl)piperidine-1-carboxylate","CCOC(=O)N1CCC(CC1)n2c3ccc(cc3[nH]c2=O)Cl","104610"
"2351149636","NCGC00253659-01","170466710","1-[2-(4-Carboxyphenoxy)ethyl]piperidinium chloride","c1cc(ccc1C(=O)O)OCCN2CCCCC2.Cl","5743835"
"2351149647","NCGC00253679-01","170466711","4-Bromo-1-(bromomethyl)-2-fluoro-benzene","c1cc(c(cc1Br)F)CBr","2733660"
"2351149679","NCGC00262920-01","170466712","2-Methyl-n-(a,a,a-trifluoro-m-tolyl)propionamide","CC(C)C(=O)Nc1cccc(c1)C(F)(F)F","137264"
"2351149615","NCGC00253683-01","170466713","Ethyl 7-chloro-2-oxoheptanoate","CCOC(=O)C(=O)CCCCCCl","3018793"
"2351149784","NCGC00253664-01","170466714","Methyl 3-aminocrotonate","CC(=CC(=O)OC)N","84253"
"2351149699","NCGC00262912-01","170466715","Benzimidazolone","c1ccc2c(c1)[nH]c(=O)n2C3CCNCC3","88638"
"2351149631","NCGC00253674-01","170466716","7-Chloro-1-cyclopropyl-6-fluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid","c1c2c(cc(c1F)Cl)n(cc(c2=O)C(=O)O)C3CC3","483180"
"2351149237","NCGC00262934-01","170466717","Ethyl 4-(2-amino-4-chloroanilino)piperidine-1-carboxylate","CCOC(=O)N1CCC(CC1)Nc2ccc(cc2N)Cl","104609"
"2351149821","NCGC00253681-01","170466718","Methyl 5-chloro-o-anisate","COc1ccc(cc1C(=O)OC)Cl","118574"
"2351149604","NCGC00262911-01","170466719","Dehydropregnenolone acetate","CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C","92855"
"2351149649","NCGC00253671-01","170466720","Pmic chloride","Cc1c(c(no1)c2ccccc2)C(=O)Cl","85624"
"2351149802","NCGC00253700-01","170466721","3'-Acetyl-4'-hydroxybutyranilide","CCCC(=O)Nc1ccc(c(c1)C(=O)C)O","736331"
"2351149823","NCGC00253718-01","170466722","Ethyl 2-oxopyrrolidin-2-ylacetate","CCOC(=O)CN1CCCC1=O","109094"
"2351149667","NCGC00253762-01","170466723","1-(2-Chlorophenyl)piperazine","c1ccc(c(c1)N2CCNCC2)Cl","415628"
"2351341330","NCGC00161601-02","170466724","Sulindac sulfide","CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)SC)F)CC(=O)O","5352624"
"2351149787","NCGC00253630-01","170466725","10,11-Dihydro-5h-dibenz[b,f]azepine","c1ccc2c(c1)CCc3ccccc3N2","10308"
"2351149693","NCGC00262916-01","170466726","1-(3-Chlorophenyl)-4-(3-chloropropyl)piperazine hydrochloride","c1cc(cc(c1)Cl)N2CCN(CC2)CCCCl.Cl","13035120"
"2351143161","NCGC00091258-05","170466727","2,2',4'-Trichloroacetophenone","c1cc(c(cc1Cl)Cl)C(=O)CCl","20250"
"2351149652","NCGC00253625-01","170466728","4-(4-Fluorobenzoyl)pyridinium p-toluenesulfonate 4-fluorobenzyl-1h-benzimidazol-2-ylamine","c1ccc2c(c1)nc(n2Cc3ccc(cc3)F)N","3019305"
"2351149657","NCGC00253706-01","170466729","N-(2-(4-sulfamoyl)phenyl)ethyl-5-chloro-2-methoxybenzamide","COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)N)Cl","85542"
"2351245248","NCGC00179532-03","170466730","Lactobionic acid","C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O","7314"
"2351143027","NCGC00263474-01","170466731","7-Aminocephalosporanic acid","CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O","441328"
"2351149789","NCGC00253699-01","170466732","4'-Tert-butyl-4-chlorobutyrophenone","CC(C)(C)c1ccc(cc1)C(=O)CCCCl","2723694"
"2351149690","NCGC00262952-01","170466733","Trimethylhydroquinone","Cc1cc(c(c(c1O)C)C)O","12785"
"2351142958","NCGC00263562-01","170466734","6,7-Dimethoxy-(1H,3H)-2,4-quinazolindione","COc1cc2c(cc1OC)[nH]c(=O)[nH]c2=O","120081"
"2351149661","NCGC00253656-01","170466735","Etienic acid","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)O)CCC4=CC(=O)CC[C@]34C","99472"
"2351149644","NCGC00253707-01","170466736","1-(Bis(4-fluorophenyl)methyl)piperazine","c1cc(ccc1C(c2ccc(cc2)F)N3CCNCC3)F","152932"
"2351149809","NCGC00253622-01","170466737","2,3-Epoxypropyl 4-(2-methoxyethyl)phenyl ether","COCCc1ccc(cc1)OCC2CO2","92515"
"2351149803","NCGC00253677-01","170466738","4-Amino-2-chloro-6,7-dimethoxyquinazoline","COc1cc2c(cc1OC)nc(nc2N)Cl","90235"
"2351155983","NCGC00095622-04","170466739","HYPOXANTHINE","c1[nH]c2c(=O)[nH]cnc2n1","790"
"2351149775","NCGC00253631-01","170466740","Fenadiazole","c1ccc(c(c1)c2nnco2)O","5380573"
"2351149639","NCGC00253765-01","170466741","Phenylpiperazine","c1ccc(cc1)N2CCNCC2","7096"
"2351149665","NCGC00253649-01","170466742","3-(2,6-Dichlorophenyl)-5-methylisoxazole-4-carbonyl chloride","Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)Cl","78212"
"2351149618","NCGC00253732-01","170466743","N-(2-chloroethyl)pyrrolidine","C1CCN(C1)CCCl","81669"
"2351155801","NCGC00015931-07","170466744","SR 57227 hydrochloride","c1cc(nc(c1)Cl)N2CCC(CC2)N.Cl","131746"
"2351149817","NCGC00253722-01","170466745","4-Methyl-1-piperazinamine","CN1CCN(CC1)N","81349"
"2351149765","NCGC00253724-01","170466746","2-Bromo-4'-chloro-2'-(2-fluorobenzoyl)acetanilide","c1ccc(c(c1)C(=O)c2cc(ccc2NC(=O)CBr)Cl)F","74106"
"2351245301","NCGC00261975-01","170466747","(4-Carboxybutyl)triphenylphosphonium bromide","c1ccc(cc1)[P+](CCCCC(=O)O)(c2ccccc2)c3ccccc3.[Br-]","161236"
"2351149791","NCGC00253716-01","170466748","5-Acetylsalicylamide","CC(=O)c1ccc(c(c1)C(=O)N)O","198212"
"2351149300","NCGC00253678-01","170466749","Ethyl 2-oxo-4-phenylbutyrate","CCOC(=O)C(=O)CCc1ccccc1","562087"
"2351149635","NCGC00253645-01","170466750","6-Methoxy-2-naphthalaldehyde","COc1ccc2cc(ccc2c1)C=O","76991"
"2351149645","NCGC00253708-01","170466751","1-(4-Fluorophenyl)-4-oxocyclohexanecarbonitrile","c1cc(ccc1C2(CCC(=O)CC2)C#N)F","91805"
"2351149769","NCGC00253652-01","170466752","6-Methoxy-1,2,3,4-tetrahydro-1-naphthone","COc1ccc2c(c1)CCCC2=O","14112"
"2351149622","NCGC00253634-01","170466753","1-(4-Chlorobenzenesulfonyl)urea","c1cc(ccc1S(=O)(=O)NC(=O)N)Cl","89785"
"2351149619","NCGC00253680-01","170466755","7-Aminodeacetoxycephalosporanic acid","CC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O","33498"
"2351149623","NCGC00253647-01","170466756","Ethyl (2-formamido-1,3-thiazol-4-yl)glyoxylate","CCOC(=O)C(=O)c1csc(n1)NC=O","2733245"
"2351149668","NCGC00253698-01","170466757","2-Acetylbenzo[b]thiophene","CC(=O)c1cc2ccccc2s1","89805"
"2351149763","NCGC00253640-01","170466759","7-Chloro-2-methylquinoline","Cc1ccc2ccc(cc2n1)Cl","138395"
"2351142890","NCGC00015247-07","170466760","1-(3-Chlorophenyl)piperazine","c1cc(cc(c1)Cl)N2CCNCC2","1355"
"2351156069","NCGC00166047-03","170466761","N-METHYLBENZYLAMINE HYDROCHLORIDE","CNCc1ccccc1.Cl","9855548"
"2351149708","NCGC00253616-01","170466762","Methyl 5-sulfamoyl-o-anisate","COc1ccc(cc1C(=O)OC)S(=O)(=O)N","118390"
"2351149621","NCGC00253704-01","170466763","Methyl 3-amino-5,6-dichloropyrazine-2-carboxylate","COC(=O)c1c(nc(c(n1)Cl)Cl)N","73828"
"2351149643","NCGC00253672-01","170466764","(2S,3s)-3-hydroxy-2-(4-methoxyphenyl)-2,3-dihydro-1,5-benzothiazepin-4(5h)-one","COc1ccc(cc1)[C@H]2[C@H](C(=O)Nc3ccccc3S2)O","2733673"
"2351149694","NCGC00253666-01","170466765","3-Trifluoromethyl-4-nitroanilide","c1cc(c(cc1N)C(F)(F)F)[N+](=O)[O-]","94955"
"2351156286","NCGC00178811-03","170466766","HECOGENIN","C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1","91453"
"2351149822","NCGC00253673-01","170466767","Tetraisopropyl methylenediphosphonate","CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C","74266"
"2351149627","NCGC00253620-01","170466768","1,2,3,5-Tetraacetyl-.-d-ribofuranose","CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C","83064"
"2351149659","NCGC00253637-01","170466769","4'-Methylbiphenyl-2-carbonitrile","Cc1ccc(cc1)c2ccccc2C#N","145512"
"2351149766","NCGC00253723-01","170466771","Methyl 4-acetamido-5-chloro-o-anisate","CC(=O)Nc1cc(c(cc1Cl)C(=O)OC)OC","77721"
"2351149655","NCGC00253682-01","170466772","5,6-Dimethoxy-1-indanone","COc1cc2c(cc1OC)C(=O)CC2","75018"
"2351149771","NCGC00253617-01","170466773","6-Hydroxynicotinic acid","c1cc(ncc1C(=O)O)O","72924"
"2351149637","NCGC00253684-01","170466774","4-Phenylpiperidin-4-ol","c1ccc(cc1)C2(CCNCC2)O","96387"
"2351149255","NCGC00262933-01","170466775","2,3,4-Trihydroxybenzaldehyde","c1cc(c(c(c1C=O)O)O)O","75064"
"2351149653","NCGC00253626-01","170466776","Methodichlorophen","Cc1c(c(nc(n1)N)N)c2ccc(c(c2)Cl)Cl","24466"
"2351155768","NCGC00095762-04","170466777","CREATININE","CN1CC(=O)NC1=N","588"
"2351245390","NCGC00181330-02","170466778","Nitrovin","c1cc(oc1C=CC(=NNC(=N)N)C=Cc2ccc(o2)[N+](=O)[O-])[N+](=O)[O-]","86287523"
"2351149818","NCGC00262962-01","170466779","Glyceryl methacrylate","CC(=C)C(=O)OCC(CO)O","65442"
"2351149301","NCGC00247910-02","170466780","Dibutyl sebacate","CCCCOC(=O)CCCCCCCCC(=O)OCCCC","7986"
"2351156385","NCGC00166219-02","170466781","2-[2-(Aminomethyl)phenylthio]benzyl alcohol","c1ccc(c(c1)CN)Sc2ccccc2CO","43961"
"2351149132","NCGC00092315-02","170466782","ZD 2079","c1ccc(cc1)[C@H](CNCCOc2ccc(cc2)CC(=O)O)O.Cl","158793"
"2351156111","NCGC00016637-10","170466783","DILOXANIDE FUROATE","CN(c1ccc(cc1)OC(=O)c2ccco2)C(=O)C(Cl)Cl","19529"
"2351149640","NCGC00248247-02","170466784","Dimethyl maleate","COC(=O)/C=C\C(=O)OC","5271565"
"2351142961","NCGC00091761-07","170466785","Butylated hydroxytoluene","Cc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C","31404"
"2351143138","NCGC00091645-07","170466786","4-Hydroxy-3-methoxybenzaldehyde","COc1cc(ccc1O)C=O","1183"
"2351156480","NCGC00166215-05","170466787","PHENYLETHYL ALCOHOL","c1ccc(cc1)CCO","6054"
"2351149554","NCGC00241107-02","170466788","Bosutinib","CN1CCN(CC1)CCCOc2cc3c(cc2OC)c(c(cn3)C#N)Nc4cc(c(cc4Cl)Cl)OC.CO","46780884"
"2351155933","NCGC00024574-03","170466789","MDL 73005EF hydrochloride","CS(=O)(=O)O.c1ccc2c(c1)OCC(O2)CNCCN3C(=O)CC4(CCCC4)CC3=O","71346"
"2351149685","NCGC00262925-01","170466790","Ecabet sodium","CC(C)c1cc2c(cc1S(=O)(=O)O)[C@]3(CCC[C@@]([C@@H]3CC2)(C)C(=O)[O-])C.[Na+]","72187528"
"2351156403","NCGC00166290-03","170466791","Nonaethylene glycol monododecyl ether","CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO","656641"
"2351149713","NCGC00249610-02","170466792","Pivoxil Sulbactam","CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)OCOC(=O)C(C)(C)C)C","50491"
"2351245396","NCGC00182055-03","170466793","Bazedoxifene","Cc1c2cc(ccc2n(c1c3ccc(cc3)O)Cc4ccc(cc4)OCCN5CCCCCC5)O.CC(=O)O","154256"
"2351245149","NCGC00163111-02","170466794","3,5-Diiodo-L-tyrosine dihydrate","c1c(cc(c(c1I)O)I)C[C@@H](C(=O)O)N","9305"
"2351156353","NCGC00015691-06","170466795","CYSTEAMINE HYDROCHLORIDE","C(CS)N.Cl","9082"
"2351245321","NCGC00021277-04","170466796","Cortisol acetate","CC(=O)OCC(=O)[C@]1(CCC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)CC[C@]34C)O)C)O","5702068"
"2351142893","NCGC00016361-12","170466797","Acetaminophen","CC(=O)Nc1ccc(cc1)O","1983"
"2351143345","NCGC00159420-04","170466798","Oxyphenisatin acetate","CC(=O)Oc1ccc(cc1)C2(c3ccccc3NC2=O)c4ccc(cc4)OC(=O)C","8269"
"2351149180","NCGC00173359-04","170466799","Tetrahydroberberine","COc1ccc2c(c1OC)CN3CCc4cc5c(cc4C3C2)OCO5","34458"
"2351156340","NCGC00016423-15","170466800","(-)-Gossypol","Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O","3503"
"2351245445","NCGC00247988-03","170466801","Carminic acid","Cc1c2c(cc(c1C(=O)O)O)C(=O)c3c(c(c(c(c3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C2=O","10255083"
"2351143195","NCGC00094525-09","170466802","Diuron","CN(C)C(=O)Nc1ccc(c(c1)Cl)Cl","3120"
"2351143014","NCGC00159400-07","170466803","Nicotinyl alcohol","c1cc(cnc1)CO","7510"
"2351155791","NCGC00095088-05","170466804","2-THIOURACIL","c1c[nH]c(=S)[nH]c1=O","1269845"
"2351143128","NCGC00167845-02","170466805","DCA","C(C(=O)O)(Cl)Cl","6597"
"2351155782","NCGC00094524-09","170466806","SIMAZINE","CCNc1nc(nc(n1)Cl)NCC","5216"
"2351142978","NCGC00091635-09","170466807","Fenthion","Cc1cc(ccc1SC)OP(=S)(OC)OC","3346"
